SKU,1er trimestre  ( 2015 ) - Cantidad,2º trimestre  ( 2015 ) - Cantidad,3er trimestre  ( 2015 ) - Cantidad,4º trimestre  ( 2015 ) - Cantidad,1er trimestre  ( 2016 ) - Cantidad,2º trimestre  ( 2016 ) - Cantidad,3er trimestre  ( 2016 ) - Cantidad,4º trimestre  ( 2016 ) - Cantidad,1er trimestre  ( 2017 ) - Cantidad,2º trimestre  ( 2017 ) - Cantidad,3er trimestre  ( 2017 ) - Cantidad,4º trimestre  ( 2017 ) - Cantidad,1er trimestre  ( 2018 ) - Cantidad,2º trimestre  ( 2018 ) - Cantidad,3er trimestre  ( 2018 ) - Cantidad,4º trimestre  ( 2018 ) - Cantidad,1er trimestre  ( 2019 ) - Cantidad,2º trimestre  ( 2019 ) - Cantidad,3er trimestre  ( 2019 ) - Cantidad,4º trimestre  ( 2019 ) - Cantidad,1er trimestre  ( 2020 ) - Cantidad,2º trimestre  ( 2020 ) - Cantidad,3er trimestre  ( 2020 ) - Cantidad,4º trimestre  ( 2020 ) - Cantidad,1er trimestre  ( 2021 ) - Cantidad,2º trimestre  ( 2021 ) - Cantidad,3er trimestre  ( 2021 ) - Cantidad,4º trimestre  ( 2021 ) - Cantidad,1er trimestre  ( 2022 ) - Cantidad,2º trimestre  ( 2022 ) - Cantidad,3er trimestre  ( 2022 ) - Cantidad
1530640,,,,,,,,,,,,,,,,10,25,30,10,53,29,38,40,28,62,26,,30,95,22,9
1530641,,,,,,,,,,,,,,,,,,,,63,20,30,95,33,12,52,18,50,115,47,97
1530644,,,,,,,,,,,,,,,,10,25,57,,12,30,24,5,11,24,,,30,80,41,34
1530646,,,,,,,,,,,,,,,,61,57,305,292,421,259,206,345,357,409,296,292,359,620,213,484
1530648,,,,,,,,,,,,,,,,11,15,7,24,41,20,22,26,5,6,36,,8,75,21,10
1530650,,,,,,,,,,,,,,,,5,45,46,10,58,20,22,51,10,33,32,1,23,81,16,69
1530652,,,,,,,,,,,,,,,,60,358,410,318,484,426,159,290,443,615,281,124,808,575,289,445
1530656,,,,,,,,,,,,,,,,,3,10,25,49,,10,20,23,14,9,9,35,55,41,37
1530658,,,,,,,,,,,,,,,,20,83,92,45,117,55,68,114,41,139,85,52,91,143,57,118
1530660,,,,,,,,,,,,,,,,4,19,26,15,23,,6,25,6,13,2,20,7,15,2,3
1530662,,,,,,,,,,,,,,,,5,131,185,146,190,248,128,93,157,152,226,63,330,153,112,211
1530666,,,,,,,,,,,,,,,,2,2,3,,4,6,2,15,36,28,71,20,,,,
1530668,,,,,,,,,,,,,,,,2,,2,1,-1,2,2,1,31,10,8,,,,,
1530670,,,,,,,,,,,,,,,,,,,1,19,6,10,13,6,13,37,,,15,30,7
1530671,,,,,,,,,,,,,,,,,,,16,20,11,15,19,33,,30,,,37,29,41
1530672,,,,,,,,,,,,,,,,,,,7,6,4,7,13,5,17,8,8,11,15,29,6
1530673,,,,,,,,,,,,,,,,,,,14,8,17,12,33,15,50,24,38,38,29,1,
1530674,,,,,,,,,,,,,,,,,,,10,17,13,8,21,20,20,16,24,37,28,11,
1530681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,
1530683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4
1530785,,,,,,,,,,,,,,,,6,1,6,6,8,,4,1,7,5,16,16,,10,4,6
1530786,,,,,,,,,,,,,,,,6,1,7,6,2,,,10,,,2,,,,,6
1530787,,,,,,,,,,,,,,,,4,,16,,7,,1,2,2,15,13,1,,22,4,9
1530789,,,,,,,,,,,,,,,,28,8,30,23,26,38,22,46,25,39,25,28,26,34,16,43
1530791,,,,,,,,,,,,,,,,39,1,37,32,36,44,17,53,17,64,61,22,41,94,13,75
1530793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,1
1530800,,,,,,,,,,,,,,10,8,5,,22,,15,2,9,7,26,2,8,20,19,11,24,3
1530803,,,,,,,,,,,,,,54,34,24,3,27,20,84,4,14,4,15,136,31,6,,21,18,28
1530805,,,,,,,,,,,,,,1,23,3,,,,10,10,9,1,11,2,8,2,13,61,77,1
1530807,,,,,,,,,,,,,,246,111,80,54,32,83,200,46,206,178,230,30,429,3,,"1,154",287,42
1530809,,,,,,,,,,,,,,69,32,19,,54,,77,3,21,2,34,11,10,152,30,304,10,31
1530810,,,,,,,,,,,,,,19,40,57,2,5,12,17,,40,2,49,41,56,32,4,2,34,5
1530812,,,,,,,,,,,,,,10,12,36,2,,,7,24,1,41,31,2,5,30,1,,6,4
1530816,,,,,,,,,,,,,,,37,16,1,4,,11,132,27,,7,6,3,6,6,,9,72
1530820,,,,,,,,,,,,,,47,61,146,55,26,142,228,50,47,64,97,134,315,85,20,46,151,198
1530822,,,,,,,,,,,,,,,2,3,,,4,9,,5,9,5,1,2,5,4,5,1,5
1530824,,,,,,,,,,,,,,20,10,,,2,12,1,19,2,1,,4,10,3,3,,15,1
1530826,,,,,,,,,,,,,,,2,,,,12,,5,,1,3,1,3,3,4,1,2,1
1530828,,,,,,,,,,,,,,15,33,45,4,4,74,23,19,,25,70,29,68,100,61,41,49,108
1530830,,,,,,,,,,,,,,,,2,2,,12,9,1,1,2,2,,2,5,1,4,2,1
1530832,,,,,,,,,,,,,,6,5,,,,,2,,,,1,,1,,1,,2,2
1530834,,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,3,,,1
1530836,,,,,,,,,,,,,,38,62,105,13,7,81,63,46,19,67,42,66,173,140,68,40,32,25
1530838,,,,,,,,,,,,,,,,,,,,,,,,1,,,2,1,,,
1530840,,,,,,,,,,,,,,2,13,1,,,,,,,,12,2,,,,1,,3
1530844,,,,,,,,,,,,,,5,6,5,,,6,15,2,5,6,6,19,12,7,3,23,,13
1530848,,,,,,,,,,,,,,,,,1,,1,,,,,,0,,,,,,
1530852,,,,,,,,,,,,,,36,24,2,4,8,10,52,32,5,27,22,14,52,62,7,27,39,24
1530858,,,,,,,,,,,,,,,,,,,,,,,8,3,14,19,8,,23,,2
1530859,,,,,,,,,,,,,,,,,,,,,,,8,6,27,6,29,7,5,2,16
1530860,,,,,,,,,,,,,,,,,,,,,,,7,13,12,4,1,6,11,3,10
1530861,,,,,,,,,,,,,,,,,,,,,,,3,9,24,,6,6,6,15,5
1530864,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,1,1,1,
1530865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1
1530900,,,,,,,,,,,,,,,7,4,1,4,2,2,10,11,2,2,6,3,4,22,2,8,7
1530902,,,,,,,,,,,,,,,,5,11,7,2,4,4,6,17,7,9,7,13,3,17,13,11
1530908,,,,,,,,,,,,,,21,34,64,1,6,26,37,77,73,118,49,52,1,9,29,88,64,81
1530910,,,,,,,,,,,,,,6,9,23,1,6,8,17,9,37,25,29,25,15,2,8,35,22,29
1530912,,,,,,,,,,,,,,5,22,14,10,16,6,12,25,8,12,10,22,33,51,16,22,33,52
1530956,,,,,,,,,,,,,,,1,3,3,1,,1,2,,,7,,14,,2,17,4,1
1530966,,,,,,,,,,,,,,13,7,31,2,23,20,36,27,39,68,54,13,13,,20,25,,
1530968,,,,,,,,,,,,,,,1,16,2,7,,1,,,1,5,11,7,7,19,15,4,7
1530980,,,,,,,,,,,,,,11,4,23,5,19,26,47,5,10,41,40,6,20,16,23,7,16,51
1530982,,,,,,,,,,,,,,,,7,4,3,2,17,2,6,3,1,9,,13,9,14,14,16
1530984,,,,,,,,,,,,,,,1,8,,16,12,3,2,3,2,1,1,13,20,7,69,1,
1530992,,,,,,,,,,,,,,1,6,21,3,31,7,47,1,,7,27,12,10,38,13,13,54,5
1530996,,,,,,,,,,,,,,3,3,3,2,4,3,14,7,,5,8,8,80,49,2,65,31,74
1531006,,,,,,,,,,,,,,,1,1,,7,11,16,,,5,25,3,6,21,12,2,28,12
1531008,,,,,,,,,,,,,,,2,,8,10,1,1,1,,,38,7,6,1,1,7,30,45
1531020,,,,,,,,,,,,,,,,5,,5,9,2,2,1,1,17,14,,13,8,18,9,26
1531024,,,,,,,,,,,,,,,,4,,1,,,0,,,3,,,,,,,
1531028,,,,,,,,,,,,,,,,2,1,1,,17,1,14,,,,,,,,,
1531036,,,,,,,,,,,,,,,,,,,,,1,5,2,1,4,1,,1,1,3,1
1531037,,,,,,,,,,,,,,,,,,,,,1,5,,1,2,1,,,,,
1531039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,13
1532200,,,,,,,,,,,,,,47,52,54,61,33,70,56,47,33,115,71,62,35,0,42,113,110,89
1532202,,,,,,,,,,,,,,,4,8,21,4,3,8,20,3,11,8,6,4,20,14,14,12,12
1532206,,,,,,,,,,,,,,3,1,7,8,10,9,15,13,9,56,10,9,37,8,13,11,8,9
1532216,,,,,,,,,,,,,,52,50,43,33,20,30,11,21,26,27,21,54,14,64,45,85,20,9
1532218,,,,,,,,,,,,,,,2,3,3,4,7,,3,10,10,7,5,13,7,2,6,10,1
1532230,,,,,,,,,,,,,,40,41,82,44,40,71,45,47,31,114,69,85,81,89,61,76,122,6
1532232,,,,,,,,,,,,,,,12,18,13,23,11,24,10,7,52,3,23,20,10,21,3,23,8
1532234,,,,,,,,,,,,,,9,32,115,90,15,63,80,56,30,168,100,83,19,22,51,70,68,47
1533698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,2
1533699,,,,,,,,,,,,,,,,,,,12,13,7,1,11,17,14,8,9,8,16,22,6
1533700,,,,,,,,,,,,,,,,550,"1,898","1,236","1,937","1,983","2,283","1,566",904,"2,985","1,699","3,806","2,904","1,258","3,958","2,988","4,092"
1533701,,,,,,,,,,,,,,,,,,,100,184,27,162,73,103,461,361,464,702,348,503,706
1533702,,,,,,,,,,,,,,,,,,,,48,116,28,38,158,8,,,,,,
1533704,,,,,,,,,,,,,,,,,,,5,24,15,15,11,15,11,19,11,8,13,11,1
1533705,,,,,,,,,,,,,,,,,,,17,24,7,,,4,19,2,2,3,10,6,1
1533706,,,,,,,,,,,,,,,,,,,15,27,23,30,24,41,7,6,13,18,11,5,2
1533949,,,,,,,,,,,,,,,,,,,,,9,8,15,10,15,4,4,2,25,17,31
1533950,,,,,,,,,,,,,,,,99,79,52,68,67,64,69,136,174,146,16,160,95,129,191,131
1533952,,,,,,,,,,,,,,,,24,34,11,47,18,33,37,31,52,42,24,46,44,75,95,149
1533953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,19,11
1533960,,,,,,,,,,,,,,,,,,,,,1,3,3,3,2,3,,4,,,
1533961,,,,,,,,,,,,,,,,,,,,,2,3,3,2,,3,3,1,1,1,1
1533999,,,,,,,,,,,,,,,,,,,,,,22,29,19,30,,13,81,46,71,87
1534010,,,,,,,,,,,,,,,,3,2,1,4,1,2,,1,3,3,1,1,2,4,1,4
1534050,,,,,,,,,,,,,,,,,,4,,,1,3,1,1,2,1,1,5,,4,4
1534055,,,,,,,,,,,,,,,,8,3,,4,1,2,,5,3,13,14,3,21,9,4,
1534056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,
1610072,,,,,,,,,,,,,,,,,,,14,8,5,1,18,37,25,,30,47,45,47,45
1610080,,,,,,,,,,,,,,,,1,,3,2,,,,,1,,,,2,,1,2
1610100,,,,,,,,,,,,,,,2,,1,,4,,4,,1,,,1,,,,,
1610200,,,,,,,,,,,,,,1,1,1,2,3,,1,1,,1,3,3,3,2,5,2,6,
1610210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2
1610212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,10
1610249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3
1610250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3
1610253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4
1610260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2
1610263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,
1610295,,,,,,,,,,,,,,,,3,1,4,3,2,7,5,4,2,13,4,11,3,8,4,3
1610299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,4
1610300,,,,,,,,,,,,,,2,5,2,3,2,1,2,4,3,5,11,3,13,8,4,15,5,10
1610305,,,,,,,,,,,,,,,1,1,2,2,,2,,1,2,5,9,2,7,,12,8,
1610350,,,,,,,,,,,,,,3,7,3,6,,7,8,3,1,3,9,5,4,3,1,8,5,9
1610360,,,,,,,,,,,,,,4,2,2,2,,1,1,1,,6,11,9,7,5,1,6,5,4
1610375,,,,,,,,,,,,,,6,13,7,4,7,20,6,5,5,9,15,6,16,10,10,9,11,9
1610378,,,,,,,,,,,,,,10,9,12,10,4,12,10,3,4,5,7,9,8,5,2,6,10,4
1610382,,,,,,,,,,,,,,1,3,5,1,2,4,3,,1,3,8,1,2,3,7,6,8,9
1610388,,,,,,,,,,,,,,1,4,3,1,1,1,4,,5,2,1,6,6,1,7,5,7,
1610445,,,,,,,,,,,,,,,3,5,6,2,4,5,2,2,,7,6,7,3,6,10,4,8
1610450,,,,,,,,,,,,,,2,,3,1,2,3,3,,1,3,2,3,,1,4,9,4,3
1610480,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,10,0
1610486,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,16,3,9
1610490,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,6,34,28
1610500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,4
1610505,,,,,,,,,,,,,,,,,,1,,3,2,1,5,,,5,2,,11,5,
1610600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
1611500,,,,,,,,,,,,,,1,2,3,,1,1,3,5,,5,2,3,2,,,,16,8
1611505,,,,,,,,,,,,,,3,1,10,,5,,4,4,2,5,4,7,,,,,8,9
1611600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1611605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,
1612000,,,,,,,,,,,,,,2,2,3,3,4,3,7,5,9,7,8,3,8,4,3,5,7,9
1612020,,,,,,,,,,,,,,2,4,4,4,,1,4,,2,5,7,2,2,3,4,5,8,2
1612024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,
1612040,,,,,,,,,,,,,,1,,,,1,,,1,,1,2,2,,,,,,
1612050,,,,,,,,,,,,,,1,1,2,2,,,,,,,,,,,,,,
1614000,,,,,,,,,,,,,,6,6,10,8,5,8,15,8,,10,9,15,,8,9,34,11,17
1614010,,,,,,,,,,,,,,4,1,11,1,4,8,14,,4,1,11,13,,5,10,6,10,7
1614020,,,,,,,,,,,,,,2,14,,11,2,7,8,4,6,12,10,8,8,12,10,7,12,18
1614022,,,,,,,,,,,,,,,,,,,,,,,2,6,8,5,2,6,13,14,10
1614024,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5,7,1
1614045,,,,,,,,,,,,,,,3,1,,2,1,1,,1,6,3,2,2,,,,1,1
1614075,,,,,,,,,,,,,,,,1,1,3,3,1,1,,1,3,5,-1,3,1,2,1,4
1614130,,,,,,,,,,,,,,2,5,15,2,4,8,9,5,6,3,11,11,4,8,7,22,4,2
1614140,,,,,,,,,,,,,,,9,,7,3,8,10,1,1,8,7,6,5,3,9,10,12,4
1614500,,,,,,,,,,,,,,1,1,2,,,1,4,3,-2,5,,,2,3,1,3,4,1
1614510,,,,,,,,,,,,,,1,2,3,3,2,3,3,5,,5,4,3,5,1,1,3,4,
1614515,,,,,,,,,,,,,,1,3,1,1,1,,,,,4,1,3,,,1,,1,-1
1614525,,,,,,,,,,,,,,1,1,2,,,,,1,2,1,6,1,2,1,1,2,1,3
1615000,,,,,,,,,,,,,,2,11,7,1,3,6,3,4,2,16,2,4,2,,4,10,9,4
1615005,,,,,,,,,,,,,,,,1,1,,,1,3,2,1,,1,,,,,,
1615050,,,,,,,,,,,,,,7,4,4,2,1,3,4,2,-1,9,3,5,1,6,3,10,6,4
1615055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1615060,,,,,,,,,,,,,,2,3,2,1,2,,4,,1,4,3,2,,,,7,2,3
1615110,,,,,,,,,,,,,,3,1,2,1,2,4,4,3,1,2,3,,6,4,4,5,2,2
1615120,,,,,,,,,,,,,,,4,,,,,,,,4,4,6,4,4,2,3,1,1
1615122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
1615200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,2
1618000,,,,,,,,,,,,,,10,3,11,6,3,8,5,3,3,1,6,4,7,2,4,12,11,2
1618010,,,,,,,,,,,,,,,,,,,3,26,2,2,6,6,4,,,7,7,11,2
1618013,,,,,,,,,,,,,,,,,,,1,,4,1,3,8,4,2,5,2,6,2,2
1618015,,,,,,,,,,,,,,,,,,,3,3,3,2,4,8,,,1,,5,3,8
1618030,,,,,,,,,,,,,,,,,,,,,,,,,3,0,,1,4,,
1618031,,,,,,,,,,,,,,,,,,,,,,,,,,15,,6,18,15,10
1618032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1
1618033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1
1618040,,,,,,,,,,,,,,,,,,,,,,,3,2,,,3,2,2,3,
1618041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,1
1618042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,
1618043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5
1618044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,1
1618050,,,,,,,,,,,,,,,,,4,16,10,4,4,2,,,,,18,19,15,19,36
1618051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,17
1618055,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,1,,4,
1618056,,,,,,,,,,,,,,,,,,,,,,,,4,2,5,1,2,1,2,2
1618057,,,,,,,,,,,,,,,,,,,,,,,,3,7,,,4,4,2,1
1618058,,,,,,,,,,,,,,,,,,,,,,,,1,3,,,5,1,,
1618059,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,1,5,1
1618060,,,,,,,,,,,,,,,,,,,,,,,,1,3,,1,2,1,2,
1618061,,,,,,,,,,,,,,,,,,,,,,,,,4,,1,,,,
1618090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,4,6
1618203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,54,23
1618207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,200,53
1618208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,107,42
1618211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,27,44
1618215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,
1618219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,21,1
1618220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5
1618223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,106,92
1618227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,
1618231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,
1618232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,
1618240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,52,14
1618245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,8
1618260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1
1618261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,15,
1618262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20,16
1618263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,19,4
1618264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,10
1618265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1
1618266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,
1618267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,4
1618280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,19,21
1618281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,18
1618283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,19,44
1618284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,9,16
1618285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,9,22
1618290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,4
1618291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,27,50
1618292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2
1618293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,5
1618294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,12,7
1618295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18
1750007,,,,,,,,,,,,,,,,,,,,33,38,34,44,40,62,19,23,23,37,23,30
1750008,,,,,,,,,,,,,,,,,,,,43,62,44,38,95,107,60,50,59,83,37,40
1750009,,,,,,,,,,,,,,,,,,,,39,28,55,53,78,88,45,36,56,77,63,72
1750010,,,1,1,,1,6,4,1,,1,1,1,2,3,5,6,2,2,9,3,1,4,10,10,4,13,2,1,1,7
1750012,,,,,,,,,,,,,,,,,,,,,,1,12,197,33,43,44,66,21,20,23
1750015,39,48,49,73,47,33,50,47,68,91,93,75,83,95,80,67,99,81,65,81,89,41,83,66,42,92,39,64,44,78,46
1750016,2,1,1,2,1,3,,,3,1,2,,1,1,,2,,,1,,1,1,7,1,1,2,1,2,2,3,
1750018,2,,4,,5,,,,1,,1,1,1,,,,,2,1,1,,,1,2,,3,,,2,,1
1750019,,,,,,,6,8,26,36,40,45,43,22,23,11,7,,1,,3,3,2,4,,,2,1,,1,
1750020,7,6,6,8,8,13,9,10,3,4,14,3,14,4,9,1,4,5,12,16,6,5,8,2,9,4,3,3,5,1,
1750022,,,,,,,,,,,,,,,,21,40,56,43,39,,,,53,25,26,38,85,13,24,32
1750023,,,,,,,,,,,,,,,,,,,,,,1,,1,1,,,2,,,
1750024,,,,,,,,,,,,,,,,,2,2,3,4,,2,4,,3,,2,1,,,
1750025,2,2,2,2,7,8,2,3,5,4,6,1,2,4,2,5,2,,,1,6,,1,1,2,2,,,,3,
1750026,,,,,,,,,,,,,,,,,,1,2,,,1,1,,,,1,,,1,2
1750027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1750028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1750029,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,,,,
1750031,,,,,,,,,,,,,,,,,,,,15,7,,3,1,3,2,2,5,2,2,1
1750032,,,,,,,,,,,,,,,,,,1,,1,,,1,,,,,,,,
1750033,,,,,,,,,,,,,,,,1,,2,,,,,1,1,,,,,,,2
1750034,,,,,,,,,,,,,,,,,,,1,4,17,1,5,1,5,5,,7,1,2,6
1750035,,,,,,,,,,,,4,3,,3,0,1,3,,,,,4,2,3,,2,4,,,1
1750036,,,,,,,,,,,,,,,,,,,,,,,1,4,1,,,,,3,5
1750037,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,1
1750038,,,,,,,,,1,1,,2,5,4,0,,,4,1,,,,,,,,,,,,1
1750039,,,,,,,,,,,,,,,1,,,20,2,1,,2,2,6,1,2,1,2,,5,1
1750040,,3,,,1,,1,,,,,,2,2,1,1,3,2,,6,1,,3,1,1,2,4,,,2,3
1750041,,,,,,,,,,,,,,,,,,1,,,,,,,,1,,1,,,3
1750042,,,,,,,,,,,,4,1,,,1,,,1,1,1,,,,,,,,1,1,
1750043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
1750044,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,,1,
1750045,8,6,4,8,6,3,7,6,20,4,28,14,20,6,14,5,5,3,17,5,7,4,12,2,,8,,8,5,8,1
1750046,6,4,5,,3,19,50,13,,,17,18,23,11,7,4,,,2,5,1,3,4,1,6,7,2,6,1,2,1
1750047,,,51,9,31,6,,2,,,15,5,5,5,4,6,2,7,3,12,1,9,20,,,,8,15,12,14,4
1750048,3,2,2,2,2,1,2,2,3,3,2,2,3,3,3,79,10,3,34,54,14,38,66,113,53,63,50,45,35,31,42
1750049,27,66,92,75,74,63,139,54,,,47,76,98,64,95,97,98,81,102,130,50,1,100,113,52,85,66,115,5,9,74
1750053,,,,,,,,,,,,,,,,,1,1,,1,,1,,,1,,2,1,3,,1
1750054,,,,,,,,,,,,,,,,,,1,,,,,2,,2,1,,1,,1,
1750059,,,,,,,,,,,,,,,,,,,,2,3,,1,2,2,13,4,7,4,1,9
1750060,11,2,1,4,4,2,2,8,6,3,7,10,5,15,15,1,18,12,26,5,27,11,32,13,11,13,12,7,3,53,
1750061,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,
1750062,2,6,1,4,3,2,3,5,3,,,,7,3,1,2,2,3,1,3,,,1,1,1,1,3,0,2,3,
1750072,,,,1,2,,,,2,1,,1,1,,,,1,2,1,12,12,10,44,9,7,28,20,6,4,9,14
1750075,,1,,,,,,,,,,,,,,,,,,1,,,,,1,1,3,,3,2,1
1750077,,,,1,1,4,3,3,5,6,20,26,11,12,11,14,5,14,6,7,13,7,9,14,7,11,14,,10,,6
1750078,3,4,11,6,2,5,10,7,8,15,8,18,10,14,15,5,12,10,17,10,4,6,14,8,10,15,15,10,5,9,6
1750089,,,,,,,,,,,,,,,,,,1,,,,,,1,2,0,,,,2,
1750090,,2,2,1,,1,2,2,,,,1,,,3,0,1,,,1,1,,1,,2,,,2,2,,
1750094,1,0,1,0,,,3,1,1,,2,1,0,3,1,2,1,2,2,,,,,1,,,,1,,,
1750095,17,9,90,24,23,24,16,34,27,17,14,20,21,20,11,13,5,6,17,6,10,4,4,4,8,6,4,6,3,8,5
1750096,,,,,,,,,,,,,,,,,,,,1,1,1,2,2,,1,1,,1,2,
1750098,121,100,174,134,148,121,140,103,102,110,177,166,243,171,185,209,150,134,197,214,65,170,289,280,253,311,176,215,167,74,154
1750100,40,57,24,29,34,58,33,43,47,26,32,61,60,54,48,25,28,36,57,70,62,61,76,104,62,21,74,66,42,86,21
1750120,81,65,60,41,97,51,84,64,69,48,65,59,93,59,75,86,67,70,91,85,60,51,84,92,105,95,93,64,87,81,58
1750122,,7,15,10,11,10,11,11,11,14,13,10,14,13,8,6,12,6,7,8,3,5,11,3,7,9,3,13,1,11,5
1750124,,,,,,,,,,,,2,2,1,1,2,,,2,1,,1,,1,1,,,,,,
1750139,,,21,41,31,28,42,15,45,15,25,18,42,45,20,42,14,11,20,9,22,7,19,12,25,28,14,13,6,12,16
1750140,,,112,209,33,102,162,101,138,168,176,101,189,268,163,207,142,140,146,164,109,102,209,167,176,162,220,148,92,90,46
1750142,44,34,10,5,13,1,18,22,23,34,36,52,10,39,62,42,39,30,39,71,44,43,82,54,27,7,29,88,59,70,56
1750160,9,10,12,9,8,5,6,8,8,11,7,3,12,9,7,10,5,4,8,13,8,2,13,2,15,10,5,12,7,9,17
1750184,,,,,,,,,,,,,,,,,,1,0,1,2,1,1,3,2,,,,,,
1750185,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,
1750186,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,,1,2,
1750191,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,2,,4
1750192,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,
1750193,,,,,,,,,,,,,,,,,,,1,-1,,,2,,1,1,1,1,,3,3
1750194,,1,,,1,,,3,1,,2,0,,,2,2,1,2,1,1,,,2,2,3,5,3,3,1,,2
1750195,1,0,-1,2,2,,1,,1,,2,0,1,1,1,,,,,,,,,,,,,1,,,
1750196,,,,,,,,,,,,,,,,,,1,,,,1,1,2,,2,,,0,,2
1750197,,,,,,,,,,,,2,4,2,2,2,2,4,4,3,1,3,5,5,9,9,6,4,6,10,4
