SKU,MMX_Q1,MMX_Q2,MMX_Q3,MMX_Q4,MMXVI_Q1,MMXVI_Q2,MMXVI_Q3,MMXVI_Q4,MMXVII_Q1,MMXVII_Q2,MMXVII_Q3,MMXVII_Q4,MMXVIII_Q1,MMXVIII_Q2,MMXVIII_Q3,MMXVIII_Q4,MMXIX_Q1,MMXIX_Q2,MMXIX_Q3,MMXIX_Q4,MMXX_Q1,MMXX_Q2,MMXX_Q3,MMXX_Q4,MMXXI_Q1,MMXXI_Q2,MMXXI_Q3,MMXXI_Q4,MMXXII_Q1,MMXXII_Q2,MMXXII_Q3
1176980,4859.42,3164.07,3523.45,1226.57,3471.01,5025.6,3067.5,3048.07,2649.36,3791.8,2455.54,1797.17,2080.6,2168.43,3290.61,1856.25,2615.09,2311.87,3265.3,2287.35,1611.57,1603.07,664.49,0,1960.05,1445.32,1767.42,1887.16,1436.88,1755.94,909.39
700180,2057.67,1597.78,1158.22,1639.42,5812.66,548.03,3711.61,9884.68,5278.79,1433.14,2201.98,1218,1410.85,3118.3,6561.42,1589.99,2880.3,1134.57,1990.06,2779.24,1350.04,1790.63,2268.76,1312.55,1251.56,1606.9,1035.97,2487.33,0,1024.77,636.6
1330015,2728.58,3746.44,4142.86,2996.43,275,3032.14,1275,746.42,285.71,7358.09,1136.6,897.31,2691.96,4436.6,3230.34,759.78,809.6,373.66,1137.72,1141.07,1965.19,5325.01,3486.61,1924.1,1214.29,303.57,0,151.78,0,10827.67,4263.41
150988,285.54,0,18967.87,703.12,0,5942.26,9736.34,1603.14,557.37,625.99,1323.21,9839.3,4844.98,11271.07,5985.01,865.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753043,3629.17,1750.19,3371.21,2755.74,948.22,2401.11,2847.07,0,3134.95,3383.2,1402.77,2509.67,2701.44,2653.65,2155.68,1615.7,2895.24,2158.91,2841.36,2245.95,2810.05,2508.93,2422.67,2507.16,2730.01,365.62,3607.04,1917.83,0,3886.58,2389.26
1360202,0,0,0,6.96,0,0,12409.32,1337.82,24,4255.89,4949.22,304,0,16,0,156.11,12043.3,3364.81,952.68,4274.97,865.68,2972,3238.64,3898.04,4917.44,2047.29,1258.18,2179.83,3999.64,2680.82,321.43
753508,0,0,7366.08,0,0,0,0,0,3830.36,8014.29,3551.79,0,2578.13,3093.75,3093.75,3093.75,2428.57,2142.86,2142.86,0,2142.85,4838.48,0,2156.25,0,2213.57,2490.27,2490.27,2490.27,2767.86,9546.03
1757302,5689.28,895.54,2396.89,2291.53,2635.5,2332.59,4714.3,3776.33,2743.56,2539.03,1405.99,2330.79,2094.3,1792.51,2631.5,3085.7,2006.03,1231.25,1719.64,3057.14,3150,1350.01,3238.62,852.46,2133.49,2541.97,2571.45,858.04,1743.76,1639.29,1001.79
580380,3005.33,353.57,530.36,2445.53,2710.71,471.42,3417.85,1532.14,353.58,2548.68,2101.8,3191.94,2858.03,0,3859.81,1885.71,2401.07,4965.17,4310.35,1865.9,6769.31,1581.42,4146.44,7241.78,4786.79,1540.18,1386.16,168.75,0,0,0
780605,0,0,0,0,0,347.14,462.86,803.57,115.72,880.71,797.13,839.57,2365.74,675,312.43,0,0,1915.7,2480.73,3035.72,4620.72,562.52,2227.36,4301.12,4892.96,2731.56,9459.63,6735.54,7155.58,9419.2,5231.62
140004,2481.87,689.63,4.78,14.59,1966.63,2267.01,821.54,3133.69,4.79,533.97,6205.59,2187.82,3427.57,1413.23,3559.52,1571.14,6919.25,2290.45,1538.9,4.82,4.82,866.07,4870.66,512.96,6877.67,3505.23,3488.09,2233.77,2755.81,4773.66,1420.08
21410,4480.65,2253.27,2839.1,2346.43,2052.24,3910.72,2150.91,3568.53,4462.5,2008.93,0,695.03,2027.01,5579.48,2865.41,901.61,3302.93,1532.15,1681.34,1503.39,2310.68,2288.17,1525.44,0,2029.69,3653.35,1869.51,3399.12,2549.33,1699.56,849.78
28105,0,0,0,0,0,0,0,0,2079.92,1198.77,2642.27,1677.3,2040.16,2346.21,6516.49,5256.84,1893.93,2913.03,2099.97,4448.57,3184.1,4071.4,5997.84,3097.21,4742.11,2959.28,4090.69,5170.72,3829.29,0,0
1750034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.03,4698.05,23667.09,1498.48,6180.82,1426.34,6344.86,6478.78,0,9351.56,1322.55,3222.34,6814.08
784030,0,1269.65,3639.67,1286.56,1346.42,2200.71,931.07,3480.8,846.43,2623.92,1297.85,2623.95,2256.96,5925,0,0,0,4772.36,4091.53,1781.25,3050.9,1434.38,5355,4134.91,1538.57,0,3991.07,3512.28,3214.28,3871.43,1607.14
13931,4351.7,3021.03,2607.18,3775.14,2119.78,1765.72,1553.21,2911.18,3291.73,4047.66,1840.18,2622.22,148.66,4644.14,3596.96,621.97,2258.52,2127.81,1359.63,2210.01,1142.13,1522.86,2575.72,1987.16,2014.3,2789.93,2245.08,1643.21,2340.64,2016.64,872.1
700701,1984.82,2106.96,2778.75,1190.89,2263.4,0,2189.46,4248.21,4074.11,0,5437.5,5640.17,3697.5,932.15,3417.86,0,6642.87,4428.57,498.22,2214.28,498.21,5425,0,0,4982.15,0,1089.29,4783.93,964.28,482.14,0
753504,2491.07,4904.46,0,0,4982.14,7260.07,2075.89,0,2370.55,0,9245.09,4602.69,0,0,0,0,0,5571.42,1928.57,3214.29,3857.14,0,6375,0,3375.01,1500,3093.75,0,3375,1687.5,0
20071,2065.15,1660.88,1415.15,1560.01,2119.02,2653.88,1034.44,1769.86,1433.22,956.8,978.22,1806.23,2723.91,1053.15,3209.97,1258.65,2632.77,2024.65,2603.26,5654.43,1644.97,1452.01,1960.23,2121.12,6321.26,3897.53,4380.07,1284.64,3510.19,1131.28,3562.49
830102,1205.69,919.94,49.82,4948.93,0,4244.81,1249.73,1160.23,212.63,1295.9,459.89,1349.47,1945.42,1321.59,3077.61,1013.06,2005.36,1553.22,3504.11,614.48,5757.17,415.19,1015.82,3609.3,3575.15,1956.44,2736.58,1952.21,7974.94,6328.98,4410.46
1221201,5502.23,6496.65,4171.68,1950,1000,0,1899.99,0,1900,1000,0,0,2849.99,3929.18,2168.4,4119.96,2135.33,4270.67,3120.89,1095.04,2135.34,3230.37,1095.04,1095.04,1062.5,2190.08,1095.04,4161.18,2080.59,5972.2,0
1170186,6609.12,9475.08,2968.34,2918.43,11089.79,7918.16,5501.94,3897.55,3135,3227.8,5550.12,4840.82,3200.11,1357.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660418,0,0,0,0,0,0,0,0,0,0,0,0,7990.77,0,0,5456.25,7807.09,0,0,7598.57,5224.01,0,0,0,10044.64,0,2806.07,18857.32,0,0,5885.8
1614525,0,0,0,0,0,0,0,0,0,0,0,0,0,2651.79,2799.11,5450.89,0,0,0,0,2855.09,5848.02,2991.07,19006.3,3141.97,6410.9,3183.04,3435.27,6436.6,3660.64,3659.81
50136,2289.21,1299.02,2237.47,1314.81,2211.84,747.95,1033.94,1266.91,1856.67,1124.28,638.44,1898.64,1788.36,980.08,1754.79,1554.9,4180.53,41.62,1770.37,2456.27,3967.16,2123.08,819.85,3050.14,3796.85,0,7111.01,4139.25,2597.17,6979.85,4407.79
1762001,0,0,0,0,0,0,0,0,1905.36,1810.09,3620.18,3620.18,5465.45,3620.18,0,0,3618.13,0,2892.86,0,2892.86,2892.88,0,15428.57,5946.43,5946.43,5785.71,2973.22,0,0,2973.22
31925,5919.22,4.93,2864.57,3863.99,1357.69,602.99,5891.8,1798.23,3240.49,5049.14,2940.29,137.95,0,0,0,4557.44,1000.24,2602.24,0,4289.06,1777.9,3783.5,3344.85,0,0,2892.86,2806.25,3523.22,2029.01,4237.25,843.75
1614010,0,0,0,0,0,0,0,0,0,0,0,0,0,2314.28,619.2,6403.68,619.2,2496.32,5149.1,8662,0,2609.82,620.49,7137.3,8127.89,0,3279.91,6821.79,4414.07,7010.53,5056.11
752907,2728.65,1519.53,5217.25,2320.18,1102.89,3970.4,2201.66,416.66,2620.83,2908.12,1319.18,1671.41,1706.76,2221.41,1478.55,1357.13,2121.43,2778.56,1519.39,3086.14,1653.76,2965.13,3630.37,3223.2,0,0,4289.22,5018.43,255.54,3942.85,2033.86
1750982,545.02,194.2,0,3.56,613.93,1008.93,4555.29,3529.83,2387.93,4535.63,4218.37,4581.25,2357.71,3375.88,5440.74,2761.75,3099.92,2998.75,2099.29,2169.11,605.11,3649.32,2924.03,1417.39,4073.19,1382.01,1633.37,1377.91,1244.77,1175.09,1282.82
1495280,3333.48,5263.39,3247.1,3333.48,3333.48,3421.2,6754.69,0,0,1666.74,3421.2,1666.74,3421.2,1607.14,1754.46,0,1772.01,1772.01,5050.23,0,1683.41,0,3455.05,0,3544.02,3231.25,3604.01,0,0,2181.92,2723.21
1330011,473.41,1191.22,2307.48,5785.71,4109.6,136.6,0,79.55,715.97,4558.94,2608.03,1741.08,937.49,3918.75,2200,1237.5,2474.99,653.18,2358.03,1717.85,5285.72,7333.92,330.35,6.61,0,0,0,0,0,19033.93,0
1551312,4034.66,6530.2,6506.94,1818.22,3607.51,4291.78,4782.68,2737.95,1649.39,2181.18,3862.18,2362.48,848.68,1723.63,2410.17,4354.09,285.23,1711.91,3273.19,1276.79,2018.2,1549.64,1281.56,760.7,1267.87,1320.69,2738.55,0,0,0,0
1750952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2515.66,4052.79,5132.15,2939.31,7464.72,5392.92,10335.1,3922.79,11319.47,8179.23,1264.66,4799.03,3843.43
1622590,1271.43,13147.33,7763.85,1314.73,0,697.23,15620.09,697.23,2788.92,697.23,2788.93,0,3376.11,697.23,697.23,0,704.23,0,704.23,0,0,4150.86,0,4225.39,704.23,0,0,4181.87,4929.62,0,0
1140062,320.98,2699.82,3199.76,5635.5,3915.98,9038.46,10995.35,7791.64,2085.72,5319.78,247.31,1820.05,649.1,571.71,1402.61,2019.43,1728.57,846.73,622.37,286.91,2589.54,218.89,1805.14,910.57,459.65,339.9,962.44,524.88,217.04,1443.94,444.56
1758975,1707.59,1062.51,1138.4,865.17,796.88,1707.59,569.2,857.59,1309.15,455.36,1383.49,2959.81,1707.6,1707.59,2959.84,1479.92,3910.73,3578.23,3248.03,575.89,5321.24,2484.37,3797.32,3656.25,3015.63,3843.75,1843.75,6203.09,0,3390.4,3491.51
250053,3719.22,1625.34,1486.61,3572.42,2110.97,1290.53,174.38,698.15,2407.77,1303.01,2702.42,101.26,3898.92,3412.62,2477.69,2754.85,1933.74,1181.89,2964.29,1960.54,1402.88,2337.45,1380.01,5711.45,1020.72,2333.82,5629.83,2990.14,3303.5,2621.67,427.23
890320,0,0,0,0,0,0,0,0,0,0,0,0,0,5126.78,8132.14,915.18,9016.07,5657.12,0,2563.39,0,1281.7,0,1068.08,5981.03,11138.82,3699.78,4576.25,5812.49,2393.97,3448.66
1170190,20985.65,2331.74,7240.68,0,2331.74,7267.01,7020.66,11913.41,0,4926.78,0,0,4680.45,0,2034.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21721,3274.04,1899.8,851.17,2144.31,1722.77,1566.06,1868.41,1300.37,1634.71,1720.31,2342.41,1869.49,2098.28,779.56,1684.8,1031.86,2670.73,3622.19,5462.93,1953.99,3236.49,2247.12,1372.2,3202.88,2381.6,1348.16,3208.52,352.12,5098.88,5801.4,948.57
110363,2473.63,655.15,951.27,1004.58,606.63,1413.19,2937.05,3003.18,1252.69,3063.4,2515.88,2275.01,3324.21,2766.5,4175.54,1952.97,2957.05,1058.42,3320.01,2995.84,2193.99,2233.23,3552.71,1608.64,3275.39,543.63,2898.95,1681.77,2385.23,3261.97,2335.32
1750059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2953.12,4151.51,0,1535.62,3213.92,1608.12,20660.71,6283.48,11890.62,6504.47,1783.48,9945.94
600192,1492.73,2598.17,2411.99,5707.26,3610.1,2198.76,4019.96,973.75,1570.39,808.62,1701.67,5161.42,2299.87,1805.05,1533.42,1939.87,4198.21,2097.84,3921.14,658.55,3242.29,2476.18,1641.73,2986.38,5057.32,535.17,1055.57,151.82,732.87,1397.59,528.44
1330010,990.78,4104.38,2642.14,264.21,1585.28,4637.69,0,0,0,2979.47,2599.12,1521.43,2979.46,870.51,1888.38,2008.91,2611.63,1540.2,3937.49,1092.87,1478.59,8357.16,3278.59,0,0,0,64.29,0,0,19071.42,0
580734,0,2430.82,4218.77,161.62,1309.82,1018.94,4707.61,3314.73,2980.45,3990.53,448.98,906.43,1912.61,3349.28,4411.6,275.62,0,0,3341.73,3218.27,876.68,4036.09,1050.83,2462.05,4989.03,2878.77,1794.11,91.07,0,8487.68,1731.7
460081,6107.15,1221.42,0,0,6000.02,3900,1500.01,0,0,0,0,0,0,0,0,0,0,9207.58,1915.16,0,0,0,0,0,0,0,8845.31,5339.09,10130.82,9323.4,6879.73
1651014,0,0,1928.56,0,0,0,2035.71,34714.29,0,0,0,0,0,6026.79,3857.14,0,0,0,0,5892.82,0,0,0,0,0,0,0,4749.96,0,0,11160.71
21437,1890.85,1292.81,1978.8,1722.86,1016.96,2692.84,59.82,11512.49,2121.34,1983.89,1337.98,1385.94,0,5900.18,6557.14,2864.74,2119,2391.08,1767.86,2887.5,0,0,942.86,2651.84,3990.51,2039.28,0,4054.92,1123.22,991.07,991.07
761223,1211.66,355.73,990.93,567.59,2267.57,1004.48,5376.86,9,1.28,0,696.2,417.86,1751.8,740.95,2937.73,5887.96,3944.89,3907.94,3608.98,5092.95,7860.54,4383.13,401.13,6575.69,1736.25,762.5,103.74,1139.5,639.73,1820.04,4071.07
21616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2081.25,3852.87,4002.1,3982.23,6562.31,5896.49,3847.48,2688.7,6495.55,0,4562.3,6777.58,3476.73,2846.23,7533.48,2648.67,2834.27
28146,0,0,0,0,0,0,0,0,1938.76,616.88,2172.62,2177.96,3684.55,3535.11,2824.99,787.5,4017.92,1770.32,3148.74,1644.15,3932.01,445.72,6417.16,2668.55,6074.74,4441.58,1671.43,2673.8,5295.65,4899.49,3238.17
781380,0,5221.89,2267.52,1147.64,1412.84,2533.81,1861.46,1162.85,3948.39,2197.61,2420.19,13.22,918.33,3266.15,1180.96,2801.49,1080.47,1094.53,1535.05,1505.64,2574.01,940.68,2229.03,2048.37,3758.68,2507.85,3896.44,1669.88,3945.64,5197.9,3710.02
98,6953.55,13555.45,660.88,1477.95,2488.67,8918.95,467.2,18899.37,1725.57,3652.47,1274.23,852.42,1024.12,558.04,299.96,1167.05,1470.92,2539.23,1501.95,118.5,26.79,0,0,178.57,0,0,0,0,0,0,0
21393,3391.45,1683.94,2807.46,2282.29,1652.77,2363.32,2046.98,2046.93,2813.89,1905.41,2509.39,1554.31,3343.77,2918.05,2109.73,1840.53,2838.29,2217.09,1915.31,2475.66,1921.15,1784.45,3433.98,2365.21,2189.11,1978.65,1435.68,2238.4,2164.99,2171.07,1350.29
27921,0,0,0,0,0,0,0,0,0,0,3281.26,3281.93,3366.08,4964.96,1683.04,5267.86,5415.18,1827.72,1929.69,1866.07,3695.53,0,3926.78,7257.94,0,0,3960.94,3960.96,3960.94,8023.45,2031.25
1758502,2113.28,2237.8,1552.76,1735.47,1404.68,873.24,2229.5,2583.82,1930.58,2063.45,1886.26,1785.25,2446.76,1923.63,2665.42,2048.19,2669.59,2256.56,2386.56,1237.48,3940.73,2868.76,1959.82,3077.25,3210.05,1382.83,3289.09,2453.5,2646.63,2989.49,1820.5
1495102,0,0,3934.82,4147.77,0,2883.94,2955.37,3934.82,3833.92,958.48,958.48,4792.41,2976.33,2925.89,2017.85,2017.86,5024.33,0,968.07,0,2904.21,0,0,0,0,1031.25,7115.63,3968.31,1030.59,9260.05,0
650728,2816.5,2008.27,4918.96,4231.19,2221.54,2645.05,3897.32,2203.07,3947.81,6343.13,4013.06,3001.75,6011.75,1954.25,1462.04,89.29,0,2822.75,1992.84,1490.89,1714.82,937.5,484.99,1459.97,691.96,3629.44,2629.45,0,0,0,0
14722,1897.5,2894.99,4083.56,1822.5,4064.99,117.5,1488,4172.5,2554.99,1942.5,4222.49,210,4071.14,4081.6,1925.46,3134.62,3055.61,1315.36,1714.1,1701.16,828.82,1466.41,1729.41,1004.13,3041.68,1453.21,1189.76,788.97,4221.46,1121.58,2100.51
1340180,1787.56,4193.37,2518.1,1210.74,2251.17,1361.26,448.06,219.58,1551.56,755.54,355.81,680.89,2664.27,2989.76,6401.97,3037.48,159.59,2632.3,111.16,833.7,8022.54,0,791.03,9450.24,7825.72,692.98,1218.21,1283.2,377.94,2997.64,520.97
1495151,8047.1,3962.28,5432.82,2328.35,0,5473.66,1593.09,3186.16,4671.44,816.96,4656.7,816.96,1633.93,1505.57,1633.93,1593.09,3794,3176.74,4827.02,2351.63,3919.39,2351.63,0,783.88,0,783.88,0,0,0,0,0
21419,8609.37,3049.24,3078.66,3127.7,3593.67,4018.75,1890.35,3374.74,1684.28,1560.34,1153.96,0,2601.12,2167.92,2053.62,425.69,1093.65,2987.27,2643.5,2507.06,2961.01,426,621.95,1477.38,2423.09,824.1,2297.29,2616.4,1869.32,1428.87,755.36
21960,0,0,0,0,0,0,4450.01,1250.01,3896.41,1825.01,3642.86,1917.86,2105.51,4607.12,1458.52,2136,1999.1,5517.6,1987.35,2736.66,2912.69,2359.8,2083.15,1979.98,2083.96,2171.31,3577.64,2984.8,2215.62,4209.68,3209.5
22231,1731.32,3754.63,3671.65,2361.04,1306.24,6163.91,3223.37,1090.17,3693.31,3487.05,2501.41,3726.04,2363.75,5890.36,157.14,451.78,1948.93,2676.98,3366.43,1479,683.58,767.05,801.4,1605.93,6148.72,2143.08,1888.53,160.02,0,0,0
753925,5483.91,4266.4,2616.43,3571.08,194.46,5179.83,0,106.07,3800.88,2912.93,2818.12,1563.75,1704.36,2811.39,438.75,2055.59,1333.11,2210.64,1293.73,842.42,2716.9,506.25,1198.14,3577.5,168.76,0,4204.02,3441.43,351.96,6061.61,1662.06
28640,1909.45,3050.7,2536.54,2780.94,2939.75,2577.85,1599.24,1737.19,2177.86,940.85,1387.8,0,4348.18,2118.99,2751.88,1267.45,4496.82,1937.8,2181.56,2537.45,1966.25,2692.65,2882.73,1997.79,4047.96,1909.78,1365.2,1409.21,2434.61,1446.58,1642.15
450548,2800.87,2628.97,1855.93,726.37,2613.86,4847.03,1557.33,2880.44,3046.61,3382.53,2710.73,1231.6,2185.7,5487.26,2304.65,1970.72,3421.12,2004.11,3957.83,1372.77,1752.22,1941.95,2271.2,1238.84,2410.71,1104.9,1188.48,654.1,1905.79,875,582.59
1070047,1299.98,1927.29,1287.07,1190.29,1620,2558.26,2437.12,2452.49,2476.9,1478.5,1849.51,1272.4,1548.15,2506.49,2215.72,886.04,3343.18,702.74,1815.56,1921.76,3039.07,2005.04,1686.26,2674.05,3512.36,5243.97,2705.56,4392,3342.9,2463.92,1056.11
25502,2055.49,2422.98,2024.31,1190.36,1311.41,1205.7,1637.71,1066.24,2098.73,618.58,826.03,408.42,2697.07,2046.07,2874.3,1941.3,2791.08,2864.01,3618.23,2192.05,3608.14,1679.65,2373.96,3887.64,4199.4,547.5,2683.54,2730.12,4110.73,3702.71,1480.58
21632,2756.46,2663.93,2711.3,1652.41,2034.33,1838.03,1876.78,1875.9,2224.11,2155.81,2350.56,2226.12,3637.24,2669.99,1360.12,1345.52,2081.14,1860.14,891.25,2236.54,2134.43,1889.32,2518.91,3125.59,1944.31,3320.96,1989.6,2199.16,3415.18,2679.07,1170.3
1340230,1108.89,2050.01,541.69,1683.6,3744.21,1832.62,2505.96,3817.41,1610.33,3259.94,2491.4,1796.94,1793.96,2208.18,1290.79,734.94,2223.21,2137.81,2304.83,2571.19,2250.41,641.41,2121.02,2297.81,2355.87,1801.8,4111.05,1602.09,5189.85,2839.07,1868.01
1772026,7500,3562.5,3214.29,0,15691.96,5937.5,6531.26,9393.75,2946.43,2946.43,2946.42,0,0,2527.68,0,0,0,0,0,2053.57,0,0,0,0,0,0,0,1764.29,1764.29,0,0
26050,234.11,1542.05,779.54,0,598.04,173.26,91.88,1440.06,1005,63.76,83.93,5441.15,3593.58,2830.99,2190.07,1825.79,3767.31,2573.5,1850.01,2259.11,538.65,1641.89,2459.83,5522.27,2801.08,3709.62,4014.2,2361.18,5523.16,5839.91,2014.95
1340232,188.04,94.02,162.96,363.93,1325.79,4982,3134.52,1899.67,883.53,3703.19,1503.73,2630.07,3064.1,3321.46,1078.15,579.63,1835.7,1124.99,1446.43,6430.35,2054.29,1107.14,3937.51,1900.71,5987.49,865.01,5147.49,3577.13,3832.49,497.34,108.21
940615,6911.54,5937.86,6823.3,6338.57,5032.51,3919.83,6127.23,3660.01,6778.59,5213.85,4610.4,6092.76,1176.84,0,0,0,0,0,0,49.02,0,0,0,0,0,0,0,0,0,0,0
1390700,0,0,0,0,0,0,4417.52,3503.85,1943.09,2175.06,267.14,150.85,4271.93,4448.29,3147.15,0,2063.25,3845.46,3706.08,4117.57,2182,3120.83,2452.7,2985.37,3182.88,2929.53,4268.45,3588.08,2474.36,583.08,2841.66
28760,2413.72,2804.22,2038.95,1908.93,2510.78,2871.88,1156.03,1234.66,2112.87,1740.91,1346.26,2671.23,2581.33,2292.72,1954.06,1522.24,3191.84,3022.42,2305.55,2167.34,2079.29,2340.96,1449.93,2073.13,2470.27,1765.8,2803.9,3342.46,2570.71,2262.09,1627.69
1755130,0,0,0,0,0,0,0,0,0,396.79,1028.03,1324.96,2177.82,2506.97,3503.47,3236.61,2926.44,1069.63,3037.32,4131.92,3812.03,4338.24,2436.4,3710.08,3835.08,5117.31,7757.74,3435.94,2190.85,5390.64,1232.14
1391950,3397.91,1819.01,3027.73,1299.47,1417.5,2712.51,1438.19,1978.55,2345.64,3820.68,25.04,0,1575.05,753.13,0,396.42,4734.26,832.24,1062.07,2474.34,1446.94,1740.62,2160.41,12505.31,351.82,0,220.71,6044.06,5722.86,1901.8,1389.51
50195,3339.75,28.13,562.5,2835.8,1399.82,1347.6,3926.82,1288.06,966.31,360.05,0,3400.32,0,977.18,2078.98,4219.17,0,0,5063.4,929.11,0,0,0,3963.96,3127.93,2444.4,2583.41,4492.59,6026.99,10506.25,2659.37
910564,1214.9,0,2199.38,13200.66,2408.83,0,1572.6,4508.13,1603.13,1603.13,890.63,341.52,337.5,3374.99,337.5,1687.5,3294.86,7013.58,2915.01,4145.35,1022.14,2668.93,1316.79,3517.16,681.42,0,681.43,340.71,2571.43,3066.42,0
450700,1832.14,4356.44,310.18,3073.93,2850.01,3741.43,10683.85,1247.15,1475.79,2965.44,1558.94,2182.5,3034.72,4988.57,652.5,600,1362.86,1287.14,2384.99,0,1022.14,1362.86,3394.27,702.86,745.71,1411.06,4941.16,0,2261.25,1366.08,683.04
608346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25198.14,27243.28,0,16017.87
1760710,2767.86,0,8482.15,1696.43,1696.43,1696.43,5089.29,1696.43,0,1696.43,3281.25,3053.58,4665.18,3223.22,5941.95,2883.93,2852.68,1441.96,2434.16,2232.14,3412.95,3412.95,1179.02,2358.04,0,1179.02,0,0,0,0,0
50111,1944.22,5049.39,2299.14,1976.39,1524.4,1914.15,1596.64,2223.42,2268.24,2455.93,1971.07,2972.56,2326.06,1373.38,1454.29,1061.34,2067.42,1281.29,1297.52,2048.36,1431.99,1318.42,2877.92,2227.15,1962.56,490.71,2483.55,3790.31,4985.62,3664.91,2034.76
660486,0,0,1093.66,1822.76,0,1093.66,2977.18,2916.44,911.38,3645.53,2807.07,7533.25,4192.36,1032.9,0,4779.4,2635.71,4217.14,0,4332.53,2721.43,850.45,2551.33,1754.46,2105.36,1052.68,2982.59,1887.1,3062.98,869.87,2539.55
940598,7336.91,5477.66,5929.31,4673.39,6122.51,5336.82,5433.68,2564.18,4960.23,8747.08,8074.66,3491.86,76.55,0,0,0,0,0,0,0,0,30.11,0,0,0,0,0,0,0,0,0
450531,4659.97,1134.7,2558.28,1052.57,2320,2332.49,3007.5,4387.5,1769.99,1837.5,402.5,4162.5,621.42,0,1691.25,715,985.82,7261.34,2072.3,1901.79,1856.26,4949.99,707.95,3392.94,1493.82,1563.56,2890.17,769.19,1903.13,2865.7,948.22
608152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19324.28,17119.28,3040.73,1098.21,26386.16,576.56,557.14
80586,6712.84,3005.84,3705.11,978.51,1400.1,19.69,2011.37,1809.81,2394.07,2636.89,2723.88,1927.41,3119.99,1494.37,917.95,459.46,2884.25,743.84,369.64,2411.91,3889.46,203.3,394.29,21818.89,0,0,0,0,0,0,0
608155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12461.04,10640.26,22258.44,6574.81,1349.32,1505.04,13145.9
1751136,736.45,756.17,538.61,539.66,1052.9,505.95,938.1,735.99,1695.96,1604.66,1026.62,1426.26,2258.2,2249.86,1605.75,2130.79,2087.34,3894.92,3140.47,3198.48,3108.08,3918.56,3862.01,2846.43,3403.31,4473.41,1709.23,1301.08,5818.77,2932.49,2413.59
914060,2138.82,4411.47,4620.91,1730.63,5517.42,3217.85,3477.38,3560.64,3003.75,2154.37,0,126.56,33.75,0,4162.5,2868.75,5512.85,0,0,0,411.97,2108.22,137.32,115.34,1538,1908.7,1730.25,5804.11,4101.43,2946.43,515.62
14721,0,3753.77,3885.66,2337.5,2380.71,1155,2015.35,1659.11,3796.9,429.37,4338.75,720.01,2633,1275.57,1449.1,2545.3,2126.13,2344.41,1931.09,1784.39,2147.84,617.47,0,5137.16,2234.25,853,1103.67,3764.34,4584.93,1832.81,2995.05
200280,1382.14,0,0,2352.54,0,0,3937.5,0,3910.72,977.68,3906.25,0,1941.96,5207.15,1157.14,3278.57,9587.29,1034.6,1034.6,3103.79,4328.44,2227.15,3131.92,2176.33,3264.51,2180.36,1293.75,2314.29,0,4096.87,0
270027,1605.45,1527.27,2390.93,2368.33,1847.73,1814.94,391.04,1085.38,2699.74,1628.06,802.93,1057.37,1896.36,2391.61,1664.41,1806.27,2756.98,2576.39,2563.24,2377.37,3016,1641.73,2916.35,2184.2,4207.44,381.27,3350.89,3558.52,3038.75,3814.12,2440.69
11359,13.66,10781.09,10505.98,5301.85,8064.39,8125.86,7274.36,7423.91,6985.19,3287.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750470,0,0,0,0,0,0,722.14,172.76,1557.58,1033.92,441.95,321.42,1004.48,1324.04,2762.55,574.55,1652.32,1870.01,873.67,2629.99,1945.01,3054.99,2288.33,4499.98,5713.31,4583.9,6339.39,5517.27,5081.49,5073.04,6689.08
1623220,1238.84,602.68,1908.47,3816.96,1946.65,2022.99,2022.99,4045.99,1348.66,0,4607.6,2023,0,3371.65,2022.99,3868.53,4043.4,2007.37,5337.87,3333.97,2043.21,2724.28,1362.15,1362.14,3405.35,0,805.8,805.8,3223.2,2417.41,0
1750593,0,0,0,0,0,0,0,0,0,0,619.16,0,2898.35,1439.04,980.81,3405.4,1374.09,3213.85,4497.35,6191.53,5082.61,3419.19,4229.45,8286.19,184.82,338.84,5832.14,4829.49,4589.73,2734.37,3554.69
451208,2129.46,1419.64,668.3,0,1496.99,801.96,4009.82,1376.14,793.93,4767.86,2383.93,0,795.54,12878.85,0,0,13188.21,762.05,3657.86,771.45,0,1806.43,0,903.21,1305.18,0,932.14,816.96,7298.21,1742.85,980.36
