Cantidad,Importe
75,2675.29
40,2670.04
42,2670.04
8,2667.86
500,2664.77
1797,2664.03
62,2663.93
258,2663.82
307,2662.21
22,2661.75
51,2656.02
122,2655.97
16,2655.91
1400,2653.47
11,2652.16
1,2651.79
48,2650.05
1102,2648.27
24,2645.29
155,2643.68
563,2643.3
75,2643.18
211,2640.88
147,2639.04
51,2638.8
2,2637.94
631,2637.87
344,2635.8
44,2635.46
39,2634.07
126,2631.11
8,2628.01
6,2624.09
333,2623.94
24,2622.81
59820,2622.31
6,2620.98
7,2619.29
217,2616.59
1827,2616.01
5508,2615.82
33,2615.53
9,2614.49
658,2614.08
44,2613.66
3,2612.72
6,2612.01
35,2611.64
232,2610.91
45,2610.56
305,2610.05
88,2609.08
71,2607.43
10,2606.4
57,2606.05
28,2605.99
107,2605.86
642,2600
21,2598.68
15,2597.79
46,2595.92
54,2595.32
14,2592.65
106,2590.52
2,2589.29
21,2584.57
232,2581.22
79,2580.58
30,2578.96
526,2575.69
14,2575.2
140,2569.66
54,2568.44
60,2568.32
28,2564.3
20,2564.05
4000,2562.91
11,2562.87
126,2562.23
103,2561.12
94,2559.34
203,2559.18
86,2559.12
1458,2559.08
467,2558.89
43,2558.67
107,2558.1
90,2557.77
98,2557.62
112,2556.94
6,2555.81
67,2555.35
22,2555.29
217,2552.52
2551,2552.47
271,2550
6,2546.57
180,2546.13
242,2545.85
1,2544.64
99,2544
1,2543.79
15,2542.38
197,2542.1
110,2539.3
942,2536.68
11,2536.04
29,2535.82
3,2535.27
2088,2535.19
35,2534.01
292,2531.15
49,2528.99
33,2528.04
6,2525.91
41,2525.03
820,2524.84
2,2524.55
679,2521.67
11,2520.31
20,2520.15
59,2520.01
20,2519.83
31,2519.75
207,2519.73
270,2519.35
38,2519.23
3,2517.86
30,2517.43
9,2515.62
10,2512.51
664,2511.92
78,2511.74
1171,2511.3
40,2508.59
6,2507.81
14,2504.46
225,2504.37
111,2502.85
66,2502.68
102,2501.63
136,2501.18
29,2499.93
41,2495.95
13,2495.5
106,2494.28
32,2492.12
82,2492.09
41,2488.87
338,2488.09
27,2487.1
38,2481.83
37,2481.66
147,2479.4
3,2478.23
15,2477.68
143,2475.61
19,2474.13
39,2473.97
8,2473.66
162,2473.42
19,2473.16
24,2472.65
1,2472.54
18,2472.23
12,2472.19
415,2471.2
7,2464.77
87,2464.25
50,2461.84
2,2460.95
255,2459.79
24,2459.68
63,2459.18
2,2457.12
309,2455.46
6,2455.34
52,2454.37
455,2454.15
54,2450.12
31,2449.52
1,2448.92
7,2448.46
15,2447.69
40,2446.71
56,2444.76
366,2444.5
14,2444.2
55,2441.94
27,2440.55
15,2439.57
4,2439.3
189,2439.2
50,2432.51
453,2431.78
34,2430.61
22,2429.57
98,2428.94
55,2428.7
19,2428.65
1,2428.56
251,2427.05
104,2426.02
9,2425.57
31,2424.08
18,2422.82
11,2421.88
55,2421.85
179,2421.11
59,2416.5
22,2416.21
42,2415.59
350,2412.86
108,2412.57
20,2412.5
205,2412.44
1,2410.71
6,2410.71
141,2408.97
91,2408.64
2,2406.25
31,2404.81
77,2404.14
5,2404.01
20,2401.04
94,2400.96
10,2399.86
14,2398.91
22,2397.94
14,2397.85
23,2397.51
58,2395.51
24,2395.31
67,2395.01
232,2394.47
446,2392.75
8983,2391.72
1,2390.63
20,2389.29
8,2387.63
35,2387.57
239,2386.97
259,2384.7
10,2383.92
115,2383.41
348,2380.93
31,2380.12
8,2377.91
33,2373.46
13,2372.66
549,2371.72
153,2368.89
31,2367.59
43,2364.74
16,2364.2
184,2361.57
34,2360.23
13,2360.06
66,2358.3
283,2358.17
1220,2356.76
119,2354.27
15,2353.63
95,2351.33
4,2351.25
301,2351.16
29,2349.59
163,2347.23
148,2345.36
26,2344.31
20,2344.12
57,2343.12
107,2341.6
33,2341.05
37,2340.93
16,2339.2
17,2337.33
13,2337.15
47,2336.46
15,2333.93
109,2333.63
3,2332.58
60,2332.53
60,2331.78
517,2331.01
4,2328.18
26,2325
119,2324.88
392,2323.67
35,2321.89
9,2321.42
87,2321
574,2319.94
22,2318.87
11,2315.8
1,2314.78
86,2311.95
102,2311.93
27,2308.02
36,2307.95
26,2305.86
59,2303.62
120,2302.35
8,2302.28
3,2302.23
243,2302.14
5,2300.01
51,2298.64
2,2298.21
17,2296.88
287,2296.81
11,2293.93
104,2292.87
102,2292.09
1,2290.18
3,2290.18
2,2289.65
166,2288.96
186,2287.62
2,2287.49
3759,2287.38
225,2285.36
19,2284.39
1585,2282.69
15053,2282.09
91,2280.64
117,2279.89
59,2278.92
27,2276.16
95,2275.49
12,2274.29
40,2273.28
90,2270.72
24,2270.13
74,2268.01
31,2268
14,2267.18
19,2267.13
11,2266.19
5,2261.8
36,2261.12
2,2259.02
23,2258.95
65,2258.83
87,2256.7
32,2254.49
13,2253.55
8,2252.93
11,2251.84
176,2251.21
422,2251.1
36,2250.19
1450,2250.11
1,2250
2,2250
1,2250
262,2249.05
67,2247.06
29,2246.07
928,2245.81
32,2245.71
1536,2245.4
29,2243.29
93,2242.64
132,2241.42
90,2240.47
134,2239.84
117,2239.24
20,2238.06
101,2237.91
45,2236.84
101,2235.19
4,2235.04
6,2234.83
60,2233.72
32,2232.63
76,2230.96
11,2229.99
5,2229.9
113,2227.97
30,2227.46
10,2227.1
8,2226.34
27,2225.28
12,2224.32
98,2222.47
11,2222.33
25,2222.32
64,2221.94
67,2220.98
272,2217.85
219,2217.35
105,2216.71
38,2214.71
445,2214.52
5762,2214.42
56,2213.35
21,2211.9
14,2211.46
117,2210.61
3,2209.82
145,2208.59
9855,2207.73
11,2207.7
27,2207.08
38,2206.94
16,2206.48
2,2203.66
1477,2202.84
850,2202.79
6,2202.21
28,2201.77
38,2201.22
499,2200.97
39,2200.22
106,2197.96
8233,2196.95
8,2196.9
35,2194.11
206,2192.64
12,2187.73
1,2187.5
20,2187.31
22,2186.06
32,2185.95
88,2180.13
115,2180
210,2179.86
64,2177.49
436,2177.18
2,2176.87
37,2176.21
4,2175.68
6,2175.3
73,2174.65
26,2174.64
35,2174.55
471,2174.23
387,2173.36
36,2172.35
63,2172.25
12,2171.15
477,2170.14
3,2167.85
14,2165.71
63,2161.45
17,2161.43
364,2161.43
8,2159.63
7,2159.22
543,2158.46
13058,2156.98
36,2156.07
43,2155.31
353,2154.7
15,2152.41
25,2149.83
232,2148.53
181,2148.16
5,2146.6
60,2146.47
5,2145.53
9,2145.52
6,2144.66
62,2144.65
1,2142.86
24,2142.44
26,2141.74
104,2141.06
2,2140.71
21,2139.98
4,2139.98
56,2139.76
9,2139.25
9,2137.61
38,2137.5
14,2134.09
216,2131.06
6,2130.71
27,2129.69
69,2129.13
26,2127.42
10,2125.97
22,2124.9
304,2124.79
102,2124.25
14,2123.86
335,2123.51
86,2122.78
281,2121.58
116,2119.6
303,2119.58
7,2119.2
6,2117.12
38,2116.62
45,2114.48
10,2113.03
10,2109.33
213,2108.62
44,2107.25
122,2104.25
53,2104.25
92,2103.91
35,2103.26
50,2099.62
43,2099.17
211,2097.41
5504,2097.25
157,2096.4
11592,2095.88
96,2095.51
220,2094.9
108,2093.96
475,2093.18
792,2092.86
129,2090.28
72,2089.29
1,2089.29
208,2089.29
1096,2089.29
2,2084.83
7,2084.2
853,2083.89
185,2083.39
68,2082.34
11,2081.02
160,2080.13
136,2077.38
89,2077.32
16,2077.23
12,2077.2
121,2074.35
199,2073.33
22,2072.35
16,2071.66
78,2071.54
8,2070.54
13,2070.5
200,2070.37
110,2066.2
154,2065.63
116,2065.61
13,2065.17
39,2063.22
352,2061.87
48,2060.18
5,2059.81
54,2057.87
144,2057.17
40,2053.76
41,2052.68
5648,2052.2
18,2051.97
708,2051.86
8,2050.73
37,2049.77
20,2048.66
28,2048.02
11,2047.67
240,2047.52
535,2045.43
480,2045.34
8,2043.29
21,2041.28
4,2041.11
45,2040.03
32,2039.31
41,2037.05
4,2035.72
16,2035.7
1000,2033.68
624,2033.12
121,2032.12
22,2030.56
103,2029.26
15,2029.11
5,2029.01
58,2028.91
20,2028.23
114,2026.75
19,2026.07
55,2025.66
38,2024.77
139,2024.18
249,2023.34
60,2023.27
13,2020.26
9,2019.21
199,2019.19
20656,2018.77
20,2017.36
10,2016.87
9,2016.54
67,2014.82
2,2011.5
4,2009.48
25,2009.26
7,2009.18
12,2008.94
8,2008.71
45,2008.41
15,2007.67
236,2006.84
89,2004.2
25,2003.6
3,2003.57
163,2003.5
37,2003.2
201,2003.17
21,2001.3
7,2001.22
20,2000.88
270,1998.26
26,1994.09
24,1993.91
30,1992.67
3,1992.03
1,1991.07
60,1990.5
28,1989.83
8,1989.19
76,1988.09
243,1987.95
8,1986.82
1,1985.5
66,1985.46
14,1982.99
39,1982.82
22,1981.49
57,1980.51
20,1977.46
4,1976.78
67,1976.06
3214,1974.63
17,1973.11
353,1972.9
62,1972.59
15,1969.76
14,1968.78
20,1968.39
39,1968.35
83,1966.86
17,1965.82
1,1964.29
363,1962.98
161,1962.81
21,1961.22
276,1960.44
298,1958.18
27,1957.45
67,1956.86
9,1954.72
143,1953.62
3,1952.68
4,1951.34
51,1949.88
312,1949.34
8,1949.11
31,1946.98
5,1946.83
28,1946.51
492,1944.26
91,1944.25
1,1941.97
66,1941.33
91,1939.27
199,1933.92
12,1931.92
96,1931.7
2,1928.58
16,1928.58
8600,1928.55
62,1925.08
25,1923.43
200,1922.87
116,1922.67
78,1922
29,1920.51
40,1920.32
35,1920.18
32,1919.76
368,1916.93
31,1915.54
25,1915.19
7,1914.49
7,1912.39
86,1911.7
494,1911.37
19,1908.49
247,1907.38
110,1903.47
33,1901.72
20,1901.56
36,1901.1
300,1900.29
778,1900.04
8,1897.5
144,1897.38
245,1895.95
8,1895.9
145,1895.19
12,1894.19
198,1892.94
4,1892.85
17,1891.5
34,1889.55
2,1888.12
13,1887.9
8,1886.11
23,1882.28
59,1879.41
61,1878.87
197,1878.69
273,1876.83
148,1875.66
20,1875
1,1875
4,1874.99
11,1874.99
5,1873.04
108,1872.47
10,1871.74
20,1871.45
31,1871
2,1870.76
14,1870.18
60,1869.99
7,1868.3
85,1867.48
40,1866.46
291,1865.52
84,1865.09
219,1864.98
17,1864.31
2,1864.3
72,1860.46
70,1859.31
30,1856.33
63,1854.78
104,1854.6
148,1854.32
53,1854.09
150,1853.52
60,1852.97
106,1852.78
51,1852.34
22,1851.77
9,1850.9
71,1850.07
184,1848.88
10,1847.69
30,1843.75
23,1843.24
96,1841.61
10,1841.5
96,1840.21
17,1840.08
19,1839.96
60,1839.33
25,1839.29
10,1838.77
338,1837.79
244,1837.42
229,1835.6
45,1833.7
12,1830.71
12,1830.29
30,1830.18
78,1829.87
5,1828.15
9703,1828.07
1034,1827.07
164,1826.91
440,1826.07
576,1825.84
23,1825.72
1,1824.78
40,1823.85
161,1823.37
22,1820.86
58,1820.49
12,1819.97
18,1819.16
1945,1816.34
40,1814.28
44,1814.07
48,1813.48
53,1812.82
30,1811.62
196,1811.16
19,1807.51
15,1805.36
70,1803.57
17,1803.2
34,1802.39
6591,1802.01
83,1800.44
222,1800.44
10,1800.12
1051,1799.68
114,1799.01
96,1798.51
10,1795.38
99,1794.39
8,1793.77
127,1792.82
3,1792.42
3,1791.96
31,1791.08
3,1790.87
27,1787.14
12,1785.73
64,1784.56
33,1784.05
39,1783.94
2,1783.93
60,1783.78
18,1781.66
59,1781.62
2,1781.25
8,1780.44
9,1778.17
32,1778.13
11,1778
1000,1776.79
77,1776.53
85,1776.25
227,1775.8
44,1775.77
55,1773.68
34,1772.34
191,1772.19
116,1772.03
5,1770.46
41,1770.34
26,1768.47
12,1762.97
215,1762.8
16,1762.8
26,1760.02
7887,1758.63
60,1758.32
20,1757.57
115,1757.56
2,1757.15
103,1756.34
1,1755.8
12,1755.39
121,1754.09
9,1753.16
51,1753.15
125,1753.05
48,1752.63
67,1751.39
31,1751.33
608,1749.94
128,1747.2
565,1746.7
3,1746.57
14,1745.81
19,1745.63
522,1745.42
42,1744.03
60,1743.34
17,1739.72
54,1738.73
200,1737.5
52,1737.33
17,1736.61
11,1736.38
157,1735.03
61,1734.42
59,1731.8
28,1730.79
68,1730.62
20,1730.59
1,1729.91
36,1729.69
405,1729.08
5,1728.13
42,1728.02
35,1727.96
2,1726.12
83,1725.01
41,1724.54
13,1722.64
1,1719.65
114,1718.49
58,1717.12
2,1714.29
109,1714.13
89,1713.25
45,1711.3
39,1710.77
9,1710.03
9,1709.81
1,1709.15
10,1707.9
205,1707.54
101,1707.51
3,1707.47
4,1706.53
160,1704.92
17,1704.01
95,1703.07
41,1701.02
19,1700.44
9,1700.37
191,1698.39
31,1697.13
105,1696.92
67,1696.75
1,1696.43
1,1696.43
1,1696.43
19,1696.34
79,1696.08
127,1695.61
168,1693.25
9,1692.86
9,1692.75
546,1692.34
16,1691.06
20,1689.86
125,1689.66
4,1685
3532,1684.95
51,1684.85
491,1682.89
56,1682
101,1681.58
16,1681.44
11279,1680.68
4,1679.46
216,1679.15
60,1678.77
75,1678.01
16,1674.57
69,1674.45
6,1674.37
37,1674.3
18,1672.15
13,1671.72
73,1670.36
210,1670.25
3,1668.57
422,1668.33
9,1667.95
91,1667.49
20,1666.84
107,1666.19
27,1664.27
7,1662.1
38,1661.78
96,1660.69
80,1659.65
59,1657.88
272,1656.69
210,1656.41
20,1654.47
1,1654.02
92,1653.53
21,1653.16
12,1653.14
644,1652.8
16,1652.7
1642,1652.17
36,1652.14
5,1650.67
35,1648.4
66,1647.86
1,1647.33
19,1646.96
3,1646.43
150,1645.36
117,1644.63
157,1642.51
6386,1642.4
5,1641.99
217,1639.26
190,1637.84
5,1637.67
33,1637.39
114,1636.53
10,1636.51
30,1635.55
147,1634.31
128,1633.82
107,1632.84
80,1632.02
24,1628.11
84,1626.14
7,1625.51
445,1625.29
80,1625.24
18,1625.1
20,1625.05
99,1624.61
2,1624.07
24,1623.23
12,1621.49
325,1620.29
1,1620.09
4678,1619.47
51,1618.53
555,1617.64
6,1616.28
6459,1615.33
12,1612.52
15,1611.86
31,1610.94
57,1609.4
25,1609.05
15,1607.76
200,1607.14
131,1604.54
5,1603.12
103,1602.8
4,1601.78
1854,1599.99
141,1599.73
8,1598.43
162,1597.52
9,1597.42
488,1596.86
19,1596.43
1950,1596.31
26,1593.76
38,1593.15
57,1592.43
691,1592.02
4,1592
30,1591.74
977,1591.58
132,1590.5
53,1587.91
10,1587.52
22,1587.05
888,1585.71
332,1584.18
396,1583.66
298,1582.24
11,1581.86
13,1581.1
248,1579.85
5,1579.03
11,1578.59
2,1578.57
104,1577.33
158,1576.56
18,1575.02
10,1574.1
55,1574.03
1375,1573.76
76,1573.61
28,1573.38
172,1573.12
26,1570.26
375,1567.78
2,1566.96
10,1564.55
12,1563.85
219,1563.74
89,1562.85
31,1562.8
21,1561.77
179,1560.51
9,1560.27
133,1560.16
60,1559.98
11,1558.92
72,1558.55
139,1557.48
19,1556.98
143,1556.92
8455,1556.59
10,1554
6,1554
4,1553.58
33,1552.09
96,1551.1
37,1551.06
950,1550.81
35,1550.37
46,1550.22
47,1549.96
52,1549.78
79,1549.19
35,1549.06
4,1548.21
214,1548.05
88,1548.02
373,1547.47
13,1546.81
3,1546.47
168,1545.93
100,1545.57
1,1543.75
10,1543.39
31,1542.9
6,1542.87
5,1542.87
16,1540.13
36,1538.37
30,1538.32
6,1535.31
37,1534.82
24,1533.26
405,1531.95
15,1530.49
5,1527
2,1526.79
73,1526.32
720,1526.28
26,1526.06
685,1525.6
23,1524.45
72,1523.6
185,1522.34
33,1521.58
22,1521.34
166,1520.39
45,1519.1
27,1513.52
103,1511.71
73,1510.03
21,1510.01
247,1508.76
9,1506.91
14,1506.89
1,1506.7
455,1506.6
16,1506.26
19,1505.43
4,1504.83
46,1504.83
70,1502.78
1,1501.79
28,1501.39
8,1500
21,1499.36
7,1497.39
148,1494.19
6,1493.79
9,1493.47
25,1493.39
113,1492.78
177,1491
23,1490.3
3,1489.74
6291,1489.54
13,1489.42
38,1488.75
25,1488.62
14,1486.61
17,1486.3
325,1486.26
41,1485.1
4,1485.08
48,1484.38
24,1484.33
132,1484.2
20,1484.03
401,1483.74
5,1483.48
860,1483.4
45,1482.35
5,1482.14
7,1480.8
18,1479.54
14,1479.29
9,1478.44
319,1477.97
1,1477.68
36,1477.28
296,1477.16
94,1476.68
1,1476.56
81,1476.2
994,1475.86
116,1472.61
64,1471.5
86,1470.82
3,1470.81
21,1469.84
12,1468.84
42,1467.43
61,1463.53
4,1463.18
25,1462.98
73,1462.55
19,1461.55
24,1460.49
2,1459.94
29,1459.56
5,1457.14
5,1455.89
112,1455.79
168,1455.4
1,1455.36
6,1455.35
106,1448.03
78,1447.43
38,1447.09
55,1447.03
22,1446.86
8,1446.43
3,1445.76
9,1444.81
3,1444.45
260,1444.45
54,1443.34
108,1442.51
5712,1441.59
38,1440.73
52,1440.24
127,1436.15
28,1435.28
56,1434.91
32,1434.5
5,1433.49
6,1431.59
10,1431.37
168,1431.2
45,1429.86
1,1428.57
1,1428.57
9650,1427.72
7,1427.69
1,1427.68
218,1427.62
145,1427.61
12125,1427.22
25,1426.73
617,1426.16
2,1425.44
107,1424.61
15,1424.34
12,1423.68
27,1423.66
12,1423.47
94,1423.32
53,1423.08
25,1422.99
19,1422.29
664,1421.5
3,1421.44
93,1420.46
15,1419.86
37,1419.53
58,1417.42
12,1416.83
201,1416.8
34,1415.77
1,1415.18
2,1414.28
8,1413.85
50,1412.66
5,1411.39
35,1410.97
33,1410.88
131,1410.67
386,1407.63
96,1407.45
20,1407.08
5,1406.44
2,1406.26
83,1405.23
68,1405.21
6,1404.52
705,1403.64
72,1403.59
16,1403.08
15,1403.01
4,1401.79
7005,1400.63
19,1399.55
5,1398.58
13,1396.62
139,1395.59
497,1395.4
590,1395.21
8,1392.09
89,1391.58
223,1391.13
16,1390.79
395,1388.98
1,1388.4
1,1388.4
106,1386.23
13,1386.16
5,1386.15
8,1385.09
63,1383.3
60,1382.27
135,1380.66
27,1379.95
47,1379.67
71,1379.47
27,1378.44
40,1377.84
36,1377.46
5,1376.79
26,1376.57
35,1376.28
19,1375
23,1374.65
71,1374.37
5,1372.45
7,1372.35
61,1371.92
15,1371.87
89,1371.59
22,1371.48
1,1370.09
586,1369.89
13,1368.91
29,1367.7
51,1367.2
57,1366.65
50,1365.71
1,1365.27
59,1365.21
69,1364.36
114,1364.12
2,1364.1
44,1364.08
32,1363.82
40,1363.81
11,1362.71
19644,1360.96
28,1360.72
51,1359.48
46,1358.07
10,1358.04
82,1357.95
2,1357.14
7,1357.13
33,1356.26
8255,1356.09
298,1355.67
7,1355.6
4799,1353.45
9,1353.3
5,1352.7
135,1352.6
2562,1351.6
39,1350.53
12,1350.01
21,1350
9,1349.12
7,1348.6
125,1348.22
29,1347.77
42,1346.28
43,1346.19
302,1346.11
4,1345.89
52,1345.8
33,1345.57
14,1345.07
10,1343.53
10,1341.97
32,1340.51
2,1340.18
30,1340.12
53,1338.26
10,1337.94
12,1336.76
860,1335.19
14,1334.33
45,1333.11
6,1332.59
176,1331.46
28,1330.88
67,1330.71
4,1330.36
1,1330.36
141,1328.62
26,1327.93
28,1327.71
12,1327.69
36,1327.08
7,1325.72
11,1325.67
33,1324.45
4,1324.34
66,1324.29
12,1324.25
159,1323.51
39,1323.22
12,1323.21
10,1323.11
1,1322.55
10,1321.61
16,1320.7
96,1320.28
697,1319.82
36,1319.02
568,1318.57
57,1318.06
33,1317.45
5,1316.96
1613,1316.59
3,1315.85
118,1315.81
2,1314.74
111,1314.59
3,1313.84
1570,1313.25
107,1312.93
2,1312.5
108,1312.42
33,1311.98
25,1311.76
51,1311.66
25,1309.8
103,1306.91
5,1304.9
581,1304.28
159,1304.24
5,1302.89
29,1301.26
2,1300.84
271,1300.49
254,1299.41
5,1299.03
2017,1298.37
1045,1298.25
103,1297.98
91,1297.41
28,1296.36
40,1296.14
47,1295.54
16,1295.52
72,1295.34
1,1294.64
48,1294.42
38,1294.26
172,1293.69
6,1291.49
26,1291.25
598,1290.38
711,1287.32
3,1285.72
10,1285.72
4,1285.71
65,1285.54
27,1285.17
629,1283.36
5,1283.03
72,1282.06
46,1281.8
4,1281.73
43,1279.66
17,1279.19
21,1278.55
9,1277.93
34,1277.88
6,1276.78
37,1275.82
22,1275.24
85,1274.63
820,1273.9
8,1272.86
1,1272.32
2,1272.32
13,1271.41
212,1271.01
7899,1270.58
204,1270.36
3,1270.31
8,1270.08
259,1266.17
108,1265.88
5,1261.18
20,1260.94
176,1260.78
176,1260.68
82,1260.08
13,1259.92
53,1259.88
33,1259.77
62,1259.03
44,1257.44
7,1256.08
39,1255.59
123,1254.96
5,1252.23
7,1252.2
36,1251.47
67,1250.77
31,1250.57
70,1250.1
1,1250
1,1250
28,1249.99
9,1249.68
2,1249.42
293,1249.36
8,1249.3
11075,1248.8
2,1248.22
7409,1248.16
12,1247.3
18,1246.67
2,1244.87
546,1244.26
8,1244.1
84,1243.66
91,1242.15
2,1242.02
25,1240.84
57,1240.47
18,1239.37
6,1238.3
10,1238.28
81,1235.38
35,1235.05
864,1233.41
292,1231.75
34,1231.17
14,1229.55
19,1228.54
1,1225.45
110,1225.01
8,1224.83
28,1223.98
13,1223.83
4,1223.03
35,1222.69
308,1221.53
3,1221.43
71,1220.99
2,1220.9
26,1220.65
9,1220.19
22,1219.96
32,1219.85
31,1219.68
16,1219.64
1,1214.91
5,1214.3
50,1213.86
22,1213.4
3,1213.39
2,1212.5
10,1212.08
1,1208.72
1,1208.71
13,1207.22
71,1206.85
22,1206.17
303,1205.47
3,1205.37
3,1205.36
15,1204.88
68,1204.37
6,1203.62
13,1202.92
11,1201.61
4,1200.24
178,1200.17
103,1200.12
12,1200
20,1199.55
593,1197.97
3,1197.05
3,1196.23
46,1195.47
8,1195.3
100,1195.2
64,1194.92
1507,1194.21
87,1193.87
8,1193.75
48,1193.32
16,1193.25
50,1192.97
18,1192.82
9,1192.28
2,1191.52
128,1190.88
4,1190.26
5,1190.18
2494,1189.4
9,1189.27
32,1189.23
14,1188.11
407,1187.96
1,1187.5
21,1187.46
94,1186.7
58,1186.21
17,1186.16
3372,1185.62
60,1185.14
97,1185.14
50,1184.13
180,1183.98
42,1181.29
3,1181.25
18,1181.21
418,1181.01
4,1180.06
33,1179.62
30,1179.34
20,1179.22
7,1178.81
31,1175.85
351,1175.61
20,1175.15
46,1173.91
19,1170.39
12,1169.98
103,1169.73
36,1169.49
15,1168.64
8,1167.78
91,1167.65
4029,1167.1
20,1166.8
11,1166.79
41,1166.47
19,1165.65
116,1165.17
122,1165.15
3203,1165
12,1164.36
79,1163.92
36,1163.58
75,1162.8
245,1162.13
3,1161.95
30,1161.78
65,1161.3
19,1161.08
34,1160.94
13,1160.71
59,1160.47
124,1160.26
4,1159.57
279,1159.41
34,1158.42
15,1157.86
39,1156.88
8,1154.36
1764,1154.31
65,1154.05
24,1153.89
26,1152.36
5,1150.89
272,1149.99
63,1149.18
79,1149.09
3,1148.91
36,1148.76
152,1147
9,1145.09
15,1144.9
13,1143.94
16,1143.92
66,1141.89
137,1141.88
51,1141.87
64,1141.63
12,1139.68
11,1138.58
1,1138.39
3,1138.38
38,1137.48
64,1136.91
49,1136.21
63,1135.76
24,1135.33
1008,1134.18
5,1132.22
148,1131.89
17,1129.78
21,1128.66
7,1128.13
2,1128.13
11,1127.84
31,1127.49
28,1126.9
9,1126.78
33,1126.57
65,1126.56
6,1126.34
34,1126
2,1125.71
44,1125.69
70,1125.57
80,1125.3
6,1125
1,1125
1,1124.99
3,1124.99
928,1123.82
12,1123.55
25,1123.49
95,1122.94
40,1122.84
4,1122.2
115,1121.79
293,1121.32
22,1121.04
196,1121.03
3,1119.63
41,1119.42
2016,1119.42
177,1119.16
28,1118.31
114,1118.15
65,1117.79
44,1116.84
9,1116.78
1,1116.07
146,1115.04
30,1114.29
37,1113.75
25,1113.21
13,1112.51
17,1112.2
51,1110.75
5,1110
1,1107.14
61,1106.18
5,1105.52
40,1104.87
9,1104.81
6,1103.57
2764,1103.48
48,1102.53
12,1101.43
6,1099.28
111,1099.24
48,1099.12
357,1098.84
116,1098.78
11,1098.34
38,1098.15
208,1097.99
65,1097.84
8,1097.33
31,1097.05
35,1096.76
39,1095.33
1096,1095.24
12,1094.91
49,1094.89
7,1094.47
35,1094.46
2,1094.19
86,1093.67
158,1093.48
540,1093.46
18,1092.14
65,1091.65
514,1090.58
17,1090.51
7,1090.33
332,1090.14
8,1089.3
615,1088.02
5,1087.19
10,1085.48
10523,1085.02
42,1084.36
23,1083.09
40,1082.4
32,1081.33
20,1081.26
756,1080.66
8,1080
100,1079.92
183,1079.19
36,1078.94
3,1078.55
29,1078.29
32,1077.99
25,1077.45
12,1077.08
417,1074.93
77,1074.5
3,1074.11
24,1073.89
60,1073.79
455,1073.4
2297,1073.3
18,1073
29,1073
122,1071.82
31,1071.4
27,1071.09
22,1070.61
77,1070.42
97,1070.06
25850,1069.74
17,1068.76
12,1068.23
118,1068.2
5,1068.09
23,1067.42
38,1067.19
26,1066.21
22,1064.91
15,1064.9
4,1064.73
320,1064.21
382,1063.65
110,1063.38
12,1063.19
4,1062.73
3,1061.64
1,1061.38
22,1061.2
3,1060.71
5,1060.27
2,1060.26
12,1060.08
15,1059.52
49,1059.13
81,1058.98
29,1058.59
1,1058.04
23,1057.94
39,1057.24
1,1056.69
7,1056.4
47,1055.54
407,1053.9
2,1053.57
6,1053.46
12,1053.41
5,1052.69
56,1052.44
5,1052.32
4,1051.33
50,1050.83
121,1049.75
35,1049.69
59,1049.67
38,1049.17
12,1048.93
194,1048.1
7,1047.99
723,1047.92
41,1046.02
5,1045.98
34,1045.17
10,1045.03
9,1044.76
58,1044.07
15,1043.71
6,1043.04
7,1040.62
18,1039.35
6,1038.12
309,1037.6
17,1037.42
12,1036.16
369,1035.14
1,1034.83
34,1034.64
89,1032.96
208,1032.93
1,1032.59
100,1032.53
161,1031.8
10511,1031.7
8,1031.24
85,1027.96
128,1027.91
2,1027
52,1026.05
17,1025.68
229,1025.57
44,1025.14
7,1022.38
21,1021.92
28,1021.56
6,1021.42
97,1021.22
66,1020.13
21,1019.25
15,1017.88
3,1017.85
6,1017.85
4146,1017.76
4,1017.38
25,1017.17
20,1016.35
116,1013.85
2,1013.58
151,1013.05
3,1013.03
28,1012.7
4,1012.29
19,1011.31
3,1010.72
437,1010.31
20,1007.14
7,1006.65
2,1006.33
61,1006.2
8,1005.9
9,1005.41
123,1005.33
299,1004.58
2,1004.46
8,1004.45
247,1002.49
25,1002.24
3,1001.24
3,1000.43
15,999.78
55,999.48
21,998.22
2,997.77
70,996.84
18,996.43
35,996.15
21,995.61
7,995.55
1,994.91
10,994.48
42,993.88
16,993.86
13,993.74
106,993.42
31,993.12
29,992.09
100,991.07
393,990.85
47,990.71
36850,990.35
8,989.51
36,988.42
1,987.72
38,987.5
288,987.18
33,986.98
101,986.87
984,986.12
20,985.92
59,985.09
2277,984.65
1,982.14
1,982.14
26,981.49
3957,981.28
13,979.37
545,979.2
11,978.26
57,976.82
136,976.31
3,975.45
434,975.12
23,974.64
8,974.19
6,973.68
1,973.21
6,973.19
218,972.6
7,972.15
10,970.99
10,970.89
6,970.36
19,970.31
111,969.81
6,967.64
17,967.39
27,967.19
247,966.76
11,965.09
40,964.29
50,964.27
20,964.27
132,962.46
58,961.97
4,959.99
5,959.82
1,959.82
115,958.38
54,957.74
22,957.46
17,957.36
820,957.02
4,956.26
37,955.28
125,955.13
66,954.45
19,954.25
36,953.56
5,952.23
1,950.89
3,950.89
3509,949.42
4,948.22
135,947.81
59,947.24
330,946.54
57,946.19
1,945.54
62,944.96
3633,944.31
72,943.59
10,943.12
5,941.51
90,940.41
